"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\capacitedepriseenchargeproprebeaucouppluslimitee.Passeplusde50%desontempsaulitoudansunechaise.\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\capacitedepriseenchargeproprebeaucouppluslimitee.Passeplusde50%desontempsaulitoudansunechaise.\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\completementgrabataire.Incapabledeseprendreencharge.Lepatientrestetotalementconfineaulitoudansunechaise.\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\PerformanceStatus\completementgrabataire.Incapabledeseprendreencharge.Lepatientrestetotalementconfineaulitoudansunechaise.\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\G8\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\G8\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeType\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeType\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeValue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\HistologicalGradeValue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeType\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeType\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeValue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\StadeValue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\DiagnosisDate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\DiagnosisDate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LIP\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LIP\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Externalupperlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Externalupperlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Externallowerlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Externallowerlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ExternallipNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ExternallipNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mucosaofupperlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mucosaofupperlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mucosaoflowerlip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mucosaoflowerlip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MucosaoflipNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MucosaoflipNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Commissureoflip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Commissureoflip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoflip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoflip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LipNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LipNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BASEOFTONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BASEOFTONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BaseoftongueNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BaseoftongueNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDPARTSOFTONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDPARTSOFTONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\DorsalsurfaceoftongueNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\DorsalsurfaceoftongueNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Borderoftongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Borderoftongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VentralsurfaceoftongueNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VentralsurfaceoftongueNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anterior2/3oftongueNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anterior2/3oftongueNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lingualtonsil\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lingualtonsil\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoftongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoftongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TongueNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TongueNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\GUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\GUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uppergum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uppergum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lowergum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lowergum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\GumNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\GumNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\FLOOROFMOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\FLOOROFMOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anteriorfloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anteriorfloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateralfloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateralfloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoffloorofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoffloorofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\FloorofmouthNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\FloorofmouthNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PALATE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PALATE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Hardpalate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Hardpalate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SoftpalateNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SoftpalateNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uvula\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uvula\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofpalate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofpalate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PalateNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PalateNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDPARTSOFMOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDPARTSOFMOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cheekmucosa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cheekmucosa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vestibuleofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vestibuleofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retromolararea\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retromolararea\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofotherandunspecifiedpartsofmouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofotherandunspecifiedpartsofmouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MouthNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MouthNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PAROTIDGLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PAROTIDGLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parotidgland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parotidgland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDMAJORSALIVARYGLANDS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHERANDUNSPECIFIEDMAJORSALIVARYGLANDS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Submandibulargland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Submandibulargland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Sublingualgland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Sublingualgland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofmajorsalivaryglands\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionofmajorsalivaryglands\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MajorsalivaryglandNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MajorsalivaryglandNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TONSIL\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TONSIL\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Tonsillarfossa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Tonsillarfossa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Tonsillarpillar\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Tonsillarpillar\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoftonsil\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlappinglesionoftonsil\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TonsilNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TonsilNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OROPHARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OROPHARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vallecula\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vallecula\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anteriorsurfaceofepiglottis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anteriorsurfaceofepiglottis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateralwalloforopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateralwalloforopharynx\"
